"","detailUrl","jobTitle","company","location","date","Salary From","Salary To","Id","Skill","Count"
"83","https://www.seek.com.au/job/32849000","Senior Data Scientist - Python - Scikit - AI - Machine Learning -Top Tier Client","Tardis Group","Sydney","2017-03-13T22:58:14Z","NA","NA",83,"statistics",0
"84","https://www.seek.com.au/job/32849000","Senior Data Scientist - Python - Scikit - AI - Machine Learning -Top Tier Client","Tardis Group","Sydney","2017-03-13T22:58:14Z","NA","NA",84,"mathematics",0
"85","https://www.seek.com.au/job/32849000","Senior Data Scientist - Python - Scikit - AI - Machine Learning -Top Tier Client","Tardis Group","Sydney","2017-03-13T22:58:14Z","NA","NA",85,"SQL",0
"86","https://www.seek.com.au/job/32849000","Senior Data Scientist - Python - Scikit - AI - Machine Learning -Top Tier Client","Tardis Group","Sydney","2017-03-13T22:58:14Z","NA","NA",86,"communication",1
"87","https://www.seek.com.au/job/32849000","Senior Data Scientist - Python - Scikit - AI - Machine Learning -Top Tier Client","Tardis Group","Sydney","2017-03-13T22:58:14Z","NA","NA",87,"big data",0
"88","https://www.seek.com.au/job/32849000","Senior Data Scientist - Python - Scikit - AI - Machine Learning -Top Tier Client","Tardis Group","Sydney","2017-03-13T22:58:14Z","NA","NA",88,"design",0
"89","https://www.seek.com.au/job/32849000","Senior Data Scientist - Python - Scikit - AI - Machine Learning -Top Tier Client","Tardis Group","Sydney","2017-03-13T22:58:14Z","NA","NA",89,"visualization",0
"90","https://www.seek.com.au/job/32849000","Senior Data Scientist - Python - Scikit - AI - Machine Learning -Top Tier Client","Tardis Group","Sydney","2017-03-13T22:58:14Z","NA","NA",90,"Hadoop",0
"91","https://www.seek.com.au/job/32849000","Senior Data Scientist - Python - Scikit - AI - Machine Learning -Top Tier Client","Tardis Group","Sydney","2017-03-13T22:58:14Z","NA","NA",91,"Java",0
"92","https://www.seek.com.au/job/32849000","Senior Data Scientist - Python - Scikit - AI - Machine Learning -Top Tier Client","Tardis Group","Sydney","2017-03-13T22:58:14Z","NA","NA",92,"research",0
"93","https://www.seek.com.au/job/32849000","Senior Data Scientist - Python - Scikit - AI - Machine Learning -Top Tier Client","Tardis Group","Sydney","2017-03-13T22:58:14Z","NA","NA",93,"creative",0
"94","https://www.seek.com.au/job/32849000","Senior Data Scientist - Python - Scikit - AI - Machine Learning -Top Tier Client","Tardis Group","Sydney","2017-03-13T22:58:14Z","NA","NA",94,"MATLAB",0
"95","https://www.seek.com.au/job/32849000","Senior Data Scientist - Python - Scikit - AI - Machine Learning -Top Tier Client","Tardis Group","Sydney","2017-03-13T22:58:14Z","NA","NA",95,"predictive analytics",0
"96","https://www.seek.com.au/job/32849000","Senior Data Scientist - Python - Scikit - AI - Machine Learning -Top Tier Client","Tardis Group","Sydney","2017-03-13T22:58:14Z","NA","NA",96,"SAS",0
"97","https://www.seek.com.au/job/32849000","Senior Data Scientist - Python - Scikit - AI - Machine Learning -Top Tier Client","Tardis Group","Sydney","2017-03-13T22:58:14Z","NA","NA",97," R ",0
"98","https://www.seek.com.au/job/32849000","Senior Data Scientist - Python - Scikit - AI - Machine Learning -Top Tier Client","Tardis Group","Sydney","2017-03-13T22:58:14Z","NA","NA",98," R. ",0
"99","https://www.seek.com.au/job/32849000","Senior Data Scientist - Python - Scikit - AI - Machine Learning -Top Tier Client","Tardis Group","Sydney","2017-03-13T22:58:14Z","NA","NA",99,"Modelling",0
"100","https://www.seek.com.au/job/32849000","Senior Data Scientist - Python - Scikit - AI - Machine Learning -Top Tier Client","Tardis Group","Sydney","2017-03-13T22:58:14Z","NA","NA",100,"C++",115
"101","https://www.seek.com.au/job/33069333","Providing BI through - Data Science and Analytics - 6month contract","Tardis Group","Melbourne","2017-03-21T04:01:05Z","NA","NA",101,"Python",1
"102","https://www.seek.com.au/job/33069333","Providing BI through - Data Science and Analytics - 6month contract","Tardis Group","Melbourne","2017-03-21T04:01:05Z","NA","NA",102,"programming",0
"103","https://www.seek.com.au/job/33069333","Providing BI through - Data Science and Analytics - 6month contract","Tardis Group","Melbourne","2017-03-21T04:01:05Z","NA","NA",103,"analytics",2
"104","https://www.seek.com.au/job/33069333","Providing BI through - Data Science and Analytics - 6month contract","Tardis Group","Melbourne","2017-03-21T04:01:05Z","NA","NA",104,"mathematics",0
"105","https://www.seek.com.au/job/33069333","Providing BI through - Data Science and Analytics - 6month contract","Tardis Group","Melbourne","2017-03-21T04:01:05Z","NA","NA",105,"machine learning",0
"106","https://www.seek.com.au/job/33069333","Providing BI through - Data Science and Analytics - 6month contract","Tardis Group","Melbourne","2017-03-21T04:01:05Z","NA","NA",106,"team",1
