"","jobTitle","location","skill","count"
"5405","Data Analysis","South East London","SQL","0"
"5406","Data Analysis","South East London","communication","0"
"5407","Data Analysis","South East London","big data","0"
"5408","Data Analysis","South East London","design","1"
"5409","Data Analysis","South East London","visualization","0"
"5410","Data Analysis","South East London","Hadoop","0"
"5411","Data Analysis","South East London","Java","1"
"5412","Data Analysis","South East London","research","0"
"5413","Data Analysis","South East London","creative","0"
"5414","Data Analysis","South East London","MATLAB","0"
"5415","Data Analysis","South East London","predictive analytics","0"
"5416","Data Analysis","South East London","SAS","0"
"5417","Data Analysis","South East London"," R ","0"
"5418","Data Analysis","South East London"," R. ","0"
"5419","Data Analysis","South East London","Modelling","0"
"5420","Data Analysis","South East London","C++","145"
"5421","Data Analysis","London","Python","0"
"5422","Data Analysis","London","programming","0"
"5423","Data Analysis","London","analytics","38"
"5424","Data Analysis","London","mathematics","0"
"5425","Data Analysis","London","machine learning","0"
"5426","Data Analysis","London","team","5"
"5427","Data Analysis","London","Cooperation","0"
"5428","Data Analysis","London","statistics","0"
"5429","Data Analysis","London","mathematics","0"
"5430","Data Analysis","London","SQL","0"
"5431","Data Analysis","London","communication","0"
"5432","Data Analysis","London","big data","0"
"5433","Data Analysis","London","design","1"
"5434","Data Analysis","London","visualization","0"
"5435","Data Analysis","London","Hadoop","0"
"5436","Data Analysis","London","Java","1"
"5437","Data Analysis","London","research","0"
"5438","Data Analysis","London","creative","0"
"5439","Data Analysis","London","MATLAB","0"
"5440","Data Analysis","London","predictive analytics","0"
"5441","Data Analysis","London","SAS","0"
"5442","Data Analysis","London"," R ","0"
"5443","Data Analysis","London"," R. ","0"
"5444","Data Analysis","London","Modelling","0"
"5445","Data Analysis","London","C++","145"
"5446","Data Analysis","Stockport, Cheshire","Python","0"
"5447","Data Analysis","Stockport, Cheshire","programming","0"
"5448","Data Analysis","Stockport, Cheshire","analytics","38"
"5449","Data Analysis","Stockport, Cheshire","mathematics","0"
"5450","Data Analysis","Stockport, Cheshire","machine learning","0"
"5451","Data Analysis","Stockport, Cheshire","team","2"
"5452","Data Analysis","Stockport, Cheshire","Cooperation","0"
"5453","Data Analysis","Stockport, Cheshire","statistics","0"
"5454","Data Analysis","Stockport, Cheshire","mathematics","0"
"5455","Data Analysis","Stockport, Cheshire","SQL","20"
"5456","Data Analysis","Stockport, Cheshire","communication","0"
"5457","Data Analysis","Stockport, Cheshire","big data","0"
"5458","Data Analysis","Stockport, Cheshire","design","0"
"5459","Data Analysis","Stockport, Cheshire","visualization","0"
"5460","Data Analysis","Stockport, Cheshire","Hadoop","0"
"5461","Data Analysis","Stockport, Cheshire","Java","1"
"5462","Data Analysis","Stockport, Cheshire","research","1"
"5463","Data Analysis","Stockport, Cheshire","creative","0"
"5464","Data Analysis","Stockport, Cheshire","MATLAB","0"
"5465","Data Analysis","Stockport, Cheshire","predictive analytics","0"
"5466","Data Analysis","Stockport, Cheshire","SAS","0"
"5467","Data Analysis","Stockport, Cheshire"," R ","0"
"5468","Data Analysis","Stockport, Cheshire"," R. ","0"
"5469","Data Analysis","Stockport, Cheshire","Modelling","0"
"5470","Data Analysis","Stockport, Cheshire","C++","146"
"5471","SearchTerm","Location","Skill","Count"
"5472","Data Analysis","City of London","Python","0"
"5473","Data Analysis","City of London","programming","0"
"5474","Data Analysis","City of London","analytics","1"
"5475","Data Analysis","City of London","mathematics","0"
"5476","Data Analysis","City of London","machine learning","0"
"5477","Data Analysis","City of London","team","1"
"5478","Data Analysis","City of London","Cooperation","0"
"5479","Data Analysis","City of London","statistics","0"
"5480","Data Analysis","City of London","mathematics","0"
"5481","Data Analysis","City of London","SQL","0"
"5482","Data Analysis","City of London","communication","0"
"5483","Data Analysis","City of London","big data","0"
"5484","Data Analysis","City of London","design","0"
"5485","Data Analysis","City of London","visualization","0"
"5486","Data Analysis","City of London","Hadoop","0"
"5487","Data Analysis","City of London","Java","0"
"5488","Data Analysis","City of London","research","0"
"5489","Data Analysis","City of London","creative","0"
"5490","Data Analysis","City of London","MATLAB","0"
"5491","Data Analysis","City of London","predictive analytics","0"
"5492","Data Analysis","City of London","SAS","0"
"5493","Data Analysis","City of London"," R ","0"
"5494","Data Analysis","City of London"," R. ","0"
"5495","Data Analysis","City of London","Modelling","0"
"5496","Data Analysis","City of London","C++","118"
"5497","Data Analysis","London","Python","0"
"5498","Data Analysis","London","programming","0"
"5499","Data Analysis","London","analytics","38"
"5500","Data Analysis","London","mathematics","0"
"5501","Data Analysis","London","machine learning","0"
"5502","Data Analysis","London","team","8"
"5503","Data Analysis","London","Cooperation","0"
"5504","Data Analysis","London","statistics","0"
"5505","Data Analysis","London","mathematics","0"
"5506","Data Analysis","London","SQL","3"
"5507","Data Analysis","London","communication","0"
"5508","Data Analysis","London","big data","0"
"5509","Data Analysis","London","design","0"
"5510","Data Analysis","London","visualization","0"
"5511","Data Analysis","London","Hadoop","0"
"5512","Data Analysis","London","Java","1"
"5513","Data Analysis","London","research","0"
"5514","Data Analysis","London","creative","0"
"5515","Data Analysis","London","MATLAB","0"
"5516","Data Analysis","London","predictive analytics","0"
"5517","Data Analysis","London","SAS","0"
"5518","Data Analysis","London"," R ","0"
"5519","Data Analysis","London"," R. ","0"
"5520","Data Analysis","London","Modelling","0"
"5521","Data Analysis","London","C++","157"
"5522","Data Analysis","Bath","Python","0"
"5523","Data Analysis","Bath","programming","0"
"5524","Data Analysis","Bath","analytics","1"
"5525","Data Analysis","Bath","mathematics","0"
"5526","Data Analysis","Bath","machine learning","0"
"5527","Data Analysis","Bath","team","1"
"5528","Data Analysis","Bath","Cooperation","0"
"5529","Data Analysis","Bath","statistics","0"
"5530","Data Analysis","Bath","mathematics","0"
"5531","Data Analysis","Bath","SQL","2"
"5532","Data Analysis","Bath","communication","0"
"5533","Data Analysis","Bath","big data","0"
"5534","Data Analysis","Bath","design","0"
"5535","Data Analysis","Bath","visualization","0"
"5536","Data Analysis","Bath","Hadoop","0"
"5537","Data Analysis","Bath","Java","0"
"5538","Data Analysis","Bath","research","0"
"5539","Data Analysis","Bath","creative","0"
"5540","Data Analysis","Bath","MATLAB","0"
"5541","Data Analysis","Bath","predictive analytics","0"
"5542","Data Analysis","Bath","SAS","0"
"5543","Data Analysis","Bath"," R ","0"
"5544","Data Analysis","Bath"," R. ","0"
"5545","Data Analysis","Bath","Modelling","0"
"5546","Data Analysis","Bath","C++","113"
"5547","Data Analysis","Wiltshire","Python","2"
"5548","Data Analysis","Wiltshire","programming","2"
"5549","Data Analysis","Wiltshire","analytics","1"
"5550","Data Analysis","Wiltshire","mathematics","0"
"5551","Data Analysis","Wiltshire","machine learning","0"
"5552","Data Analysis","Wiltshire","team","1"
"5553","Data Analysis","Wiltshire","Cooperation","0"
"5554","Data Analysis","Wiltshire","statistics","0"
"5555","Data Analysis","Wiltshire","mathematics","0"
"5556","Data Analysis","Wiltshire","SQL","0"
"5557","Data Analysis","Wiltshire","communication","0"
"5558","Data Analysis","Wiltshire","big data","0"
"5559","Data Analysis","Wiltshire","design","0"
"5560","Data Analysis","Wiltshire","visualization","0"
"5561","Data Analysis","Wiltshire","Hadoop","1"
"5562","Data Analysis","Wiltshire","Java","0"
"5563","Data Analysis","Wiltshire","research","0"
"5564","Data Analysis","Wiltshire","creative","0"
"5565","Data Analysis","Wiltshire","MATLAB","0"
"5566","Data Analysis","Wiltshire","predictive analytics","0"
"5567","Data Analysis","Wiltshire","SAS","1"
"5568","Data Analysis","Wiltshire"," R ","3"
"5569","Data Analysis","Wiltshire"," R. ","2"
"5570","Data Analysis","Wiltshire","Modelling","0"
"5571","Data Analysis","Wiltshire","C++","102"
"5572","Data Analysis","Manchester, Lancashire","Python","0"
"5573","Data Analysis","Manchester, Lancashire","programming","0"
"5574","Data Analysis","Manchester, Lancashire","analytics","40"
"5575","Data Analysis","Manchester, Lancashire","mathematics","0"
"5576","Data Analysis","Manchester, Lancashire","machine learning","0"
"5577","Data Analysis","Manchester, Lancashire","team","3"
"5578","Data Analysis","Manchester, Lancashire","Cooperation","0"
"5579","Data Analysis","Manchester, Lancashire","statistics","0"
"5580","Data Analysis","Manchester, Lancashire","mathematics","0"
"5581","Data Analysis","Manchester, Lancashire","SQL","0"
"5582","Data Analysis","Manchester, Lancashire","communication","0"
"5583","Data Analysis","Manchester, Lancashire","big data","0"
"5584","Data Analysis","Manchester, Lancashire","design","2"
"5585","Data Analysis","Manchester, Lancashire","visualization","0"
"5586","Data Analysis","Manchester, Lancashire","Hadoop","0"
"5587","Data Analysis","Manchester, Lancashire","Java","1"
"5588","Data Analysis","Manchester, Lancashire","research","0"
"5589","Data Analysis","Manchester, Lancashire","creative","0"
"5590","Data Analysis","Manchester, Lancashire","MATLAB","0"
"5591","Data Analysis","Manchester, Lancashire","predictive analytics","0"
"5592","Data Analysis","Manchester, Lancashire","SAS","0"
"5593","Data Analysis","Manchester, Lancashire"," R ","0"
"5594","Data Analysis","Manchester, Lancashire"," R. ","0"
"5595","Data Analysis","Manchester, Lancashire","Modelling","1"
"5596","Data Analysis","Manchester, Lancashire","C++","123"
"5597","Data Analysis","Cambridge, Cambridgeshire","Python","2"
"5598","Data Analysis","Cambridge, Cambridgeshire","programming","0"
"5599","Data Analysis","Cambridge, Cambridgeshire","analytics","39"
"5600","Data Analysis","Cambridge, Cambridgeshire","mathematics","0"
"5601","Data Analysis","Cambridge, Cambridgeshire","machine learning","0"
"5602","Data Analysis","Cambridge, Cambridgeshire","team","1"
"5603","Data Analysis","Cambridge, Cambridgeshire","Cooperation","0"
"5604","Data Analysis","Cambridge, Cambridgeshire","statistics","1"
"5605","Data Analysis","Cambridge, Cambridgeshire","mathematics","0"
"5606","Data Analysis","Cambridge, Cambridgeshire","SQL","0"
"5607","Data Analysis","Cambridge, Cambridgeshire","communication","0"
"5608","Data Analysis","Cambridge, Cambridgeshire","big data","0"
"5609","Data Analysis","Cambridge, Cambridgeshire","design","1"
"5610","Data Analysis","Cambridge, Cambridgeshire","visualization","0"
"5611","Data Analysis","Cambridge, Cambridgeshire","Hadoop","0"
"5612","Data Analysis","Cambridge, Cambridgeshire","Java","1"
"5613","Data Analysis","Cambridge, Cambridgeshire","research","1"
"5614","Data Analysis","Cambridge, Cambridgeshire","creative","0"
"5615","Data Analysis","Cambridge, Cambridgeshire","MATLAB","0"
"5616","Data Analysis","Cambridge, Cambridgeshire","predictive analytics","0"
"5617","Data Analysis","Cambridge, Cambridgeshire","SAS","0"
"5618","Data Analysis","Cambridge, Cambridgeshire"," R ","0"
"5619","Data Analysis","Cambridge, Cambridgeshire"," R. ","0"
"5620","Data Analysis","Cambridge, Cambridgeshire","Modelling","0"
"5621","Data Analysis","Cambridge, Cambridgeshire","C++","168"
"5622","Data Analysis","City, London","Python","0"
"5623","Data Analysis","City, London","programming","0"
"5624","Data Analysis","City, London","analytics","38"
"5625","Data Analysis","City, London","mathematics","0"
"5626","Data Analysis","City, London","machine learning","0"
"5627","Data Analysis","City, London","team","3"
"5628","Data Analysis","City, London","Cooperation","0"
"5629","Data Analysis","City, London","statistics","0"
"5630","Data Analysis","City, London","mathematics","0"
"5631","Data Analysis","City, London","SQL","2"
"5632","Data Analysis","City, London","communication","0"
"5633","Data Analysis","City, London","big data","0"
"5634","Data Analysis","City, London","design","0"
"5635","Data Analysis","City, London","visualization","0"
"5636","Data Analysis","City, London","Hadoop","0"
"5637","Data Analysis","City, London","Java","1"
"5638","Data Analysis","City, London","research","0"
"5639","Data Analysis","City, London","creative","0"
"5640","Data Analysis","City, London","MATLAB","0"
"5641","Data Analysis","City, London","predictive analytics","0"
"5642","Data Analysis","City, London","SAS","0"
"5643","Data Analysis","City, London"," R ","0"
"5644","Data Analysis","City, London"," R. ","0"
"5645","Data Analysis","City, London","Modelling","0"
"5646","Data Analysis","City, London","C++","209"
"5647","Data Analysis","London","Python","0"
"5648","Data Analysis","London","programming","0"
"5649","Data Analysis","London","analytics","1"
"5650","Data Analysis","London","mathematics","0"
"5651","Data Analysis","London","machine learning","0"
"5652","Data Analysis","London","team","1"
"5653","Data Analysis","London","Cooperation","0"
"5654","Data Analysis","London","statistics","0"
"5655","Data Analysis","London","mathematics","0"
"5656","Data Analysis","London","SQL","23"
"5657","Data Analysis","London","communication","0"
"5658","Data Analysis","London","big data","0"
"5659","Data Analysis","London","design","0"
"5660","Data Analysis","London","visualization","0"
"5661","Data Analysis","London","Hadoop","0"
"5662","Data Analysis","London","Java","0"
"5663","Data Analysis","London","research","0"
"5664","Data Analysis","London","creative","0"
"5665","Data Analysis","London","MATLAB","0"
"5666","Data Analysis","London","predictive analytics","0"
"5667","Data Analysis","London","SAS","35"
"5668","Data Analysis","London"," R ","0"
"5669","Data Analysis","London"," R. ","0"
"5670","Data Analysis","London","Modelling","1"
"5671","Data Analysis","London","C++","146"
"5672","Data Analysis","Leeds","Python","0"
"5673","Data Analysis","Leeds","programming","0"
"5674","Data Analysis","Leeds","analytics","1"
"5675","Data Analysis","Leeds","mathematics","0"
"5676","Data Analysis","Leeds","machine learning","0"
"5677","Data Analysis","Leeds","team","1"
"5678","Data Analysis","Leeds","Cooperation","0"
"5679","Data Analysis","Leeds","statistics","0"
"5680","Data Analysis","Leeds","mathematics","0"
"5681","Data Analysis","Leeds","SQL","24"
"5682","Data Analysis","Leeds","communication","0"
"5683","Data Analysis","Leeds","big data","0"
"5684","Data Analysis","Leeds","design","0"
"5685","Data Analysis","Leeds","visualization","0"
"5686","Data Analysis","Leeds","Hadoop","0"
"5687","Data Analysis","Leeds","Java","0"
"5688","Data Analysis","Leeds","research","0"
"5689","Data Analysis","Leeds","creative","0"
"5690","Data Analysis","Leeds","MATLAB","0"
"5691","Data Analysis","Leeds","predictive analytics","0"
"5692","Data Analysis","Leeds","SAS","38"
"5693","Data Analysis","Leeds"," R ","0"
"5694","Data Analysis","Leeds"," R. ","0"
"5695","Data Analysis","Leeds","Modelling","1"
"5696","Data Analysis","Leeds","C++","140"
"5697","Data Analysis","High Wycombe, Buckinghamshire","Python","0"
"5698","Data Analysis","High Wycombe, Buckinghamshire","programming","0"
"5699","Data Analysis","High Wycombe, Buckinghamshire","analytics","38"
"5700","Data Analysis","High Wycombe, Buckinghamshire","mathematics","0"
"5701","Data Analysis","High Wycombe, Buckinghamshire","machine learning","0"
"5702","Data Analysis","High Wycombe, Buckinghamshire","team","0"
"5703","Data Analysis","High Wycombe, Buckinghamshire","Cooperation","0"
"5704","Data Analysis","High Wycombe, Buckinghamshire","statistics","0"
"5705","Data Analysis","High Wycombe, Buckinghamshire","mathematics","0"
"5706","Data Analysis","High Wycombe, Buckinghamshire","SQL","9"
"5707","Data Analysis","High Wycombe, Buckinghamshire","communication","0"
"5708","Data Analysis","High Wycombe, Buckinghamshire","big data","0"
"5709","Data Analysis","High Wycombe, Buckinghamshire","design","1"
"5710","Data Analysis","High Wycombe, Buckinghamshire","visualization","0"
"5711","Data Analysis","High Wycombe, Buckinghamshire","Hadoop","0"
"5712","Data Analysis","High Wycombe, Buckinghamshire","Java","2"
"5713","Data Analysis","High Wycombe, Buckinghamshire","research","1"
"5714","Data Analysis","High Wycombe, Buckinghamshire","creative","0"
"5715","Data Analysis","High Wycombe, Buckinghamshire","MATLAB","0"
"5716","Data Analysis","High Wycombe, Buckinghamshire","predictive analytics","0"
"5717","Data Analysis","High Wycombe, Buckinghamshire","SAS","0"
"5718","Data Analysis","High Wycombe, Buckinghamshire"," R ","0"
"5719","Data Analysis","High Wycombe, Buckinghamshire"," R. ","0"
"5720","Data Analysis","High Wycombe, Buckinghamshire","Modelling","0"
"5721","Data Analysis","High Wycombe, Buckinghamshire","C++","136"
"5722","Data Analysis","Surrey","Python","1"
"5723","Data Analysis","Surrey","programming","0"
"5724","Data Analysis","Surrey","analytics","38"
"5725","Data Analysis","Surrey","mathematics","0"
"5726","Data Analysis","Surrey","machine learning","0"
"5727","Data Analysis","Surrey","team","0"
"5728","Data Analysis","Surrey","Cooperation","0"
"5729","Data Analysis","Surrey","statistics","0"
"5730","Data Analysis","Surrey","mathematics","0"
"5731","Data Analysis","Surrey","SQL","11"
"5732","Data Analysis","Surrey","communication","0"
"5733","Data Analysis","Surrey","big data","0"
"5734","Data Analysis","Surrey","design","1"
"5735","Data Analysis","Surrey","visualization","0"
"5736","Data Analysis","Surrey","Hadoop","0"
"5737","Data Analysis","Surrey","Java","1"
"5738","Data Analysis","Surrey","research","0"
"5739","Data Analysis","Surrey","creative","0"
"5740","Data Analysis","Surrey","MATLAB","0"
"5741","Data Analysis","Surrey","predictive analytics","0"
"5742","Data Analysis","Surrey","SAS","0"
"5743","Data Analysis","Surrey"," R ","1"
"5744","Data Analysis","Surrey"," R. ","0"
"5745","Data Analysis","Surrey","Modelling","0"
"5746","Data Analysis","Surrey","C++","121"
"5747","Data Analysis","City, London","Python","0"
"5748","Data Analysis","City, London","programming","0"
"5749","Data Analysis","City, London","analytics","45"
"5750","Data Analysis","City, London","mathematics","0"
"5751","Data Analysis","City, London","machine learning","0"
"5752","Data Analysis","City, London","team","14"
"5753","Data Analysis","City, London","Cooperation","0"
"5754","Data Analysis","City, London","statistics","0"
"5755","Data Analysis","City, London","mathematics","0"
"5756","Data Analysis","City, London","SQL","0"
"5757","Data Analysis","City, London","communication","1"
"5758","Data Analysis","City, London","big data","0"
"5759","Data Analysis","City, London","design","4"
"5760","Data Analysis","City, London","visualization","0"
"5761","Data Analysis","City, London","Hadoop","0"
"5762","Data Analysis","City, London","Java","3"
"5763","Data Analysis","City, London","research","0"
"5764","Data Analysis","City, London","creative","1"
"5765","Data Analysis","City, London","MATLAB","0"
"5766","Data Analysis","City, London","predictive analytics","0"
"5767","Data Analysis","City, London","SAS","1"
"5768","Data Analysis","City, London"," R ","0"
"5769","Data Analysis","City, London"," R. ","0"
"5770","Data Analysis","City, London","Modelling","0"
"5771","Data Analysis","City, London","C++","161"
"5772","Data Analysis","City, London","Python","0"
"5773","Data Analysis","City, London","programming","0"
"5774","Data Analysis","City, London","analytics","38"
"5775","Data Analysis","City, London","mathematics","0"
"5776","Data Analysis","City, London","machine learning","0"
"5777","Data Analysis","City, London","team","1"
"5778","Data Analysis","City, London","Cooperation","0"
"5779","Data Analysis","City, London","statistics","0"
"5780","Data Analysis","City, London","mathematics","0"
"5781","Data Analysis","City, London","SQL","0"
"5782","Data Analysis","City, London","communication","1"
"5783","Data Analysis","City, London","big data","0"
"5784","Data Analysis","City, London","design","1"
"5785","Data Analysis","City, London","visualization","0"
"5786","Data Analysis","City, London","Hadoop","0"
"5787","Data Analysis","City, London","Java","1"
"5788","Data Analysis","City, London","research","0"
"5789","Data Analysis","City, London","creative","0"
"5790","Data Analysis","City, London","MATLAB","0"
"5791","Data Analysis","City, London","predictive analytics","0"
"5792","Data Analysis","City, London","SAS","0"
"5793","Data Analysis","City, London"," R ","0"
"5794","Data Analysis","City, London"," R. ","0"
"5795","Data Analysis","City, London","Modelling","0"
"5796","Data Analysis","City, London","C++","161"
"5797","Data Analysis","City, London","Python","0"
"5798","Data Analysis","City, London","programming","0"
"5799","Data Analysis","City, London","analytics","41"
"5800","Data Analysis","City, London","mathematics","0"
"5801","Data Analysis","City, London","machine learning","0"
"5802","Data Analysis","City, London","team","1"
"5803","Data Analysis","City, London","Cooperation","0"
"5804","Data Analysis","City, London","statistics","0"
"5805","Data Analysis","City, London","mathematics","0"
"5806","Data Analysis","City, London","SQL","2"
"5807","Data Analysis","City, London","communication","1"
"5808","Data Analysis","City, London","big data","0"
"5809","Data Analysis","City, London","design","0"
"5810","Data Analysis","City, London","visualization","0"
"5811","Data Analysis","City, London","Hadoop","0"
"5812","Data Analysis","City, London","Java","25"
"5813","Data Analysis","City, London","research","0"
"5814","Data Analysis","City, London","creative","0"
"5815","Data Analysis","City, London","MATLAB","0"
"5816","Data Analysis","City, London","predictive analytics","0"
"5817","Data Analysis","City, London","SAS","0"
"5818","Data Analysis","City, London"," R ","0"
"5819","Data Analysis","City, London"," R. ","0"
"5820","Data Analysis","City, London","Modelling","0"
"5821","Data Analysis","City, London","C++","151"
"5822","Data Analysis","London","Python","0"
"5823","Data Analysis","London","programming","0"
"5824","Data Analysis","London","analytics","38"
"5825","Data Analysis","London","mathematics","0"
"5826","Data Analysis","London","machine learning","0"
"5827","Data Analysis","London","team","0"
"5828","Data Analysis","London","Cooperation","0"
"5829","Data Analysis","London","statistics","0"
"5830","Data Analysis","London","mathematics","0"
"5831","Data Analysis","London","SQL","0"
"5832","Data Analysis","London","communication","0"
"5833","Data Analysis","London","big data","0"
"5834","Data Analysis","London","design","0"
"5835","Data Analysis","London","visualization","0"
"5836","Data Analysis","London","Hadoop","0"
"5837","Data Analysis","London","Java","3"
"5838","Data Analysis","London","research","7"
"5839","Data Analysis","London","creative","0"
"5840","Data Analysis","London","MATLAB","0"
"5841","Data Analysis","London","predictive analytics","0"
"5842","Data Analysis","London","SAS","0"
"5843","Data Analysis","London"," R ","1"
"5844","Data Analysis","London"," R. ","1"
"5845","Data Analysis","London","Modelling","0"
"5846","Data Analysis","London","C++","128"
"5847","SearchTerm","Location","Skill","Count"
"5848","Data Analysis","Belfast, County Antrim","Python","1"
"5849","Data Analysis","Belfast, County Antrim","programming","1"
"5850","Data Analysis","Belfast, County Antrim","analytics","38"
"5851","Data Analysis","Belfast, County Antrim","mathematics","0"
"5852","Data Analysis","Belfast, County Antrim","machine learning","0"
"5853","Data Analysis","Belfast, County Antrim","team","4"
"5854","Data Analysis","Belfast, County Antrim","Cooperation","0"
"5855","Data Analysis","Belfast, County Antrim","statistics","0"
"5856","Data Analysis","Belfast, County Antrim","mathematics","0"
"5857","Data Analysis","Belfast, County Antrim","SQL","1"
"5858","Data Analysis","Belfast, County Antrim","communication","0"
"5859","Data Analysis","Belfast, County Antrim","big data","0"
"5860","Data Analysis","Belfast, County Antrim","design","1"
"5861","Data Analysis","Belfast, County Antrim","visualization","0"
"5862","Data Analysis","Belfast, County Antrim","Hadoop","1"
"5863","Data Analysis","Belfast, County Antrim","Java","2"
"5864","Data Analysis","Belfast, County Antrim","research","0"
"5865","Data Analysis","Belfast, County Antrim","creative","0"
"5866","Data Analysis","Belfast, County Antrim","MATLAB","0"
"5867","Data Analysis","Belfast, County Antrim","predictive analytics","0"
"5868","Data Analysis","Belfast, County Antrim","SAS","0"
"5869","Data Analysis","Belfast, County Antrim"," R ","0"
"5870","Data Analysis","Belfast, County Antrim"," R. ","0"
"5871","Data Analysis","Belfast, County Antrim","Modelling","0"
"5872","Data Analysis","Belfast, County Antrim","C++","149"
"5873","Data Analysis","Bristol","Python","0"
"5874","Data Analysis","Bristol","programming","0"
"5875","Data Analysis","Bristol","analytics","1"
"5876","Data Analysis","Bristol","mathematics","1"
"5877","Data Analysis","Bristol","machine learning","0"
"5878","Data Analysis","Bristol","team","2"
"5879","Data Analysis","Bristol","Cooperation","0"
"5880","Data Analysis","Bristol","statistics","0"
"5881","Data Analysis","Bristol","mathematics","1"
"5882","Data Analysis","Bristol","SQL","1"
"5883","Data Analysis","Bristol","communication","1"
"5884","Data Analysis","Bristol","big data","0"
"5885","Data Analysis","Bristol","design","0"
"5886","Data Analysis","Bristol","visualization","0"
"5887","Data Analysis","Bristol","Hadoop","0"
"5888","Data Analysis","Bristol","Java","0"
"5889","Data Analysis","Bristol","research","0"
"5890","Data Analysis","Bristol","creative","0"
"5891","Data Analysis","Bristol","MATLAB","0"
"5892","Data Analysis","Bristol","predictive analytics","0"
"5893","Data Analysis","Bristol","SAS","0"
"5894","Data Analysis","Bristol"," R ","0"
"5895","Data Analysis","Bristol"," R. ","0"
"5896","Data Analysis","Bristol","Modelling","0"
"5897","Data Analysis","Bristol","C++","131"
"5898","Data Analysis","West London","Python","0"
"5899","Data Analysis","West London","programming","0"
"5900","Data Analysis","West London","analytics","38"
"5901","Data Analysis","West London","mathematics","0"
"5902","Data Analysis","West London","machine learning","0"
"5903","Data Analysis","West London","team","4"
"5904","Data Analysis","West London","Cooperation","0"
"5905","Data Analysis","West London","statistics","0"
"5906","Data Analysis","West London","mathematics","0"
"5907","Data Analysis","West London","SQL","2"
"5908","Data Analysis","West London","communication","2"
"5909","Data Analysis","West London","big data","0"
"5910","Data Analysis","West London","design","0"
"5911","Data Analysis","West London","visualization","0"
"5912","Data Analysis","West London","Hadoop","0"
"5913","Data Analysis","West London","Java","3"
"5914","Data Analysis","West London","research","0"
"5915","Data Analysis","West London","creative","2"
"5916","Data Analysis","West London","MATLAB","0"
"5917","Data Analysis","West London","predictive analytics","0"
"5918","Data Analysis","West London","SAS","0"
"5919","Data Analysis","West London"," R ","0"
"5920","Data Analysis","West London"," R. ","0"
"5921","Data Analysis","West London","Modelling","0"
"5922","Data Analysis","West London","C++","144"
"5923","Data Analysis","London","Python","1"
"5924","Data Analysis","London","programming","0"
"5925","Data Analysis","London","analytics","40"
"5926","Data Analysis","London","mathematics","0"
"5927","Data Analysis","London","machine learning","2"
"5928","Data Analysis","London","team","0"
"5929","Data Analysis","London","Cooperation","0"
"5930","Data Analysis","London","statistics","2"
"5931","Data Analysis","London","mathematics","0"
"5932","Data Analysis","London","SQL","0"
"5933","Data Analysis","London","communication","0"
"5934","Data Analysis","London","big data","0"
"5935","Data Analysis","London","design","0"
"5936","Data Analysis","London","visualization","0"
"5937","Data Analysis","London","Hadoop","0"
"5938","Data Analysis","London","Java","1"
"5939","Data Analysis","London","research","0"
"5940","Data Analysis","London","creative","0"
"5941","Data Analysis","London","MATLAB","0"
"5942","Data Analysis","London","predictive analytics","0"
"5943","Data Analysis","London","SAS","1"
"5944","Data Analysis","London"," R ","0"
"5945","Data Analysis","London"," R. ","0"
"5946","Data Analysis","London","Modelling","0"
"5947","Data Analysis","London","C++","130"
"5948","Data Analysis","Oxford, Oxfordshire","Python","52"
"5949","Data Analysis","Oxford, Oxfordshire","programming","0"
"5950","Data Analysis","Oxford, Oxfordshire","analytics","38"
"5951","Data Analysis","Oxford, Oxfordshire","mathematics","0"
"5952","Data Analysis","Oxford, Oxfordshire","machine learning","0"
"5953","Data Analysis","Oxford, Oxfordshire","team","4"
"5954","Data Analysis","Oxford, Oxfordshire","Cooperation","0"
"5955","Data Analysis","Oxford, Oxfordshire","statistics","0"
"5956","Data Analysis","Oxford, Oxfordshire","mathematics","0"
"5957","Data Analysis","Oxford, Oxfordshire","SQL","0"
"5958","Data Analysis","Oxford, Oxfordshire","communication","1"
"5959","Data Analysis","Oxford, Oxfordshire","big data","0"
"5960","Data Analysis","Oxford, Oxfordshire","design","0"
"5961","Data Analysis","Oxford, Oxfordshire","visualization","0"
"5962","Data Analysis","Oxford, Oxfordshire","Hadoop","0"
"5963","Data Analysis","Oxford, Oxfordshire","Java","2"
"5964","Data Analysis","Oxford, Oxfordshire","research","0"
"5965","Data Analysis","Oxford, Oxfordshire","creative","0"
"5966","Data Analysis","Oxford, Oxfordshire","MATLAB","0"
"5967","Data Analysis","Oxford, Oxfordshire","predictive analytics","0"
"5968","Data Analysis","Oxford, Oxfordshire","SAS","0"
"5969","Data Analysis","Oxford, Oxfordshire"," R ","0"
"5970","Data Analysis","Oxford, Oxfordshire"," R. ","0"
"5971","Data Analysis","Oxford, Oxfordshire","Modelling","0"
"5972","Data Analysis","Oxford, Oxfordshire","C++","139"
"5973","Data Analysis","Twickenham, Middlesex","Python","0"
"5974","Data Analysis","Twickenham, Middlesex","programming","1"
"5975","Data Analysis","Twickenham, Middlesex","analytics","38"
"5976","Data Analysis","Twickenham, Middlesex","mathematics","0"
"5977","Data Analysis","Twickenham, Middlesex","machine learning","0"
"5978","Data Analysis","Twickenham, Middlesex","team","3"
"5979","Data Analysis","Twickenham, Middlesex","Cooperation","0"
"5980","Data Analysis","Twickenham, Middlesex","statistics","0"
