"","detailUrl","jobTitle","company","location","date","Id","Skill","Count"
"154","http://www.dice.com/job/result/uhgbot/704376?src=19","Senior Data Modeling Analyst (Data Scientist) - Minnetonka, MN","UnitedHealth Group","Minnetonka, MN","2017-03-26",154,"Phd",0
"155","http://www.dice.com/job/result/10317490/581374?src=19","Healthcare Data Scientist","GSI Health","Philadelphia, PA","2017-03-10",155,"Python",0
"156","http://www.dice.com/job/result/10317490/581374?src=19","Healthcare Data Scientist","GSI Health","Philadelphia, PA","2017-03-10",156,"programming",4
"157","http://www.dice.com/job/result/10317490/581374?src=19","Healthcare Data Scientist","GSI Health","Philadelphia, PA","2017-03-10",157,"analytics",7
"158","http://www.dice.com/job/result/10317490/581374?src=19","Healthcare Data Scientist","GSI Health","Philadelphia, PA","2017-03-10",158,"mathematics",0
"159","http://www.dice.com/job/result/10317490/581374?src=19","Healthcare Data Scientist","GSI Health","Philadelphia, PA","2017-03-10",159,"machine learning",0
"160","http://www.dice.com/job/result/10317490/581374?src=19","Healthcare Data Scientist","GSI Health","Philadelphia, PA","2017-03-10",160,"team",6
"161","http://www.dice.com/job/result/10317490/581374?src=19","Healthcare Data Scientist","GSI Health","Philadelphia, PA","2017-03-10",161,"Cooperation",0
"162","http://www.dice.com/job/result/10317490/581374?src=19","Healthcare Data Scientist","GSI Health","Philadelphia, PA","2017-03-10",162,"statistics",2
"163","http://www.dice.com/job/result/10317490/581374?src=19","Healthcare Data Scientist","GSI Health","Philadelphia, PA","2017-03-10",163,"SQL",7
"164","http://www.dice.com/job/result/10317490/581374?src=19","Healthcare Data Scientist","GSI Health","Philadelphia, PA","2017-03-10",164,"communication",2
"165","http://www.dice.com/job/result/10317490/581374?src=19","Healthcare Data Scientist","GSI Health","Philadelphia, PA","2017-03-10",165,"big data",0
"166","http://www.dice.com/job/result/10317490/581374?src=19","Healthcare Data Scientist","GSI Health","Philadelphia, PA","2017-03-10",166,"design",2
"167","http://www.dice.com/job/result/10317490/581374?src=19","Healthcare Data Scientist","GSI Health","Philadelphia, PA","2017-03-10",167,"visualization",0
"168","http://www.dice.com/job/result/10317490/581374?src=19","Healthcare Data Scientist","GSI Health","Philadelphia, PA","2017-03-10",168,"Hadoop",0
"169","http://www.dice.com/job/result/10317490/581374?src=19","Healthcare Data Scientist","GSI Health","Philadelphia, PA","2017-03-10",169,"Java",0
"170","http://www.dice.com/job/result/10317490/581374?src=19","Healthcare Data Scientist","GSI Health","Philadelphia, PA","2017-03-10",170,"research",0
"171","http://www.dice.com/job/result/10317490/581374?src=19","Healthcare Data Scientist","GSI Health","Philadelphia, PA","2017-03-10",171,"creative",0
"172","http://www.dice.com/job/result/10317490/581374?src=19","Healthcare Data Scientist","GSI Health","Philadelphia, PA","2017-03-10",172,"MATLAB",0
"173","http://www.dice.com/job/result/10317490/581374?src=19","Healthcare Data Scientist","GSI Health","Philadelphia, PA","2017-03-10",173,"SAS",8
"174","http://www.dice.com/job/result/10317490/581374?src=19","Healthcare Data Scientist","GSI Health","Philadelphia, PA","2017-03-10",174," R ",1
"175","http://www.dice.com/job/result/10317490/581374?src=19","Healthcare Data Scientist","GSI Health","Philadelphia, PA","2017-03-10",175,"Modelling",0
"176","http://www.dice.com/job/result/10317490/581374?src=19","Healthcare Data Scientist","GSI Health","Philadelphia, PA","2017-03-10",176,"Phd",0
